1331367980	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367980	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367980	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367980	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367980	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367983	http://www.naver.com/	317	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	29	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367983	http://www.naver.com/	317	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	29	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367983	http://www.naver.com/	317	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	29	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367983	http://www.naver.com/	317	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	29	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367983	http://www.naver.com/	317	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	29	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367983	http://www.naver.com/	317	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	29	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367983	http://www.naver.com/	317	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	29	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367983	http://www.naver.com/	317	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	29	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367983	http://www.naver.com/	317	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	29	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367983	http://www.naver.com/	317	0	0	1	0	7	0	0	0	0	0	0	1	33	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	29	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367987	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331367987	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331367987	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331367987	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331367987	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331367987	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331367988	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331367988	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331367988	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331367988	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331367990	http://www.paran.com/	290	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	0	0	0	0	0	55	0	0	0	115	10	11	26	2	0	4	0	0	1	10	8	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	130	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	95	0	39	1	0	0	0	0	0	0	0	0	0	1	0	0	0	30	38
1331367990	http://www.paran.com/	290	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	0	0	0	0	0	55	0	0	0	115	10	11	26	2	0	4	0	0	1	10	8	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	130	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	95	0	39	1	0	0	0	0	0	0	0	0	0	1	0	0	0	30	38
1331367990	http://www.paran.com/	290	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	0	0	0	0	0	55	0	0	0	115	10	11	26	2	0	4	0	0	1	10	8	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	130	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	95	0	39	1	0	0	0	0	0	0	0	0	0	1	0	0	0	30	38
1331367990	http://www.paran.com/	290	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	0	0	0	0	0	55	0	0	0	115	10	11	26	2	0	4	0	0	1	10	8	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	130	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	95	0	39	1	0	0	0	0	0	0	0	0	0	1	0	0	0	30	38
1331367990	http://www.paran.com/	290	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	0	0	0	0	0	55	0	0	0	115	10	11	26	2	0	4	0	0	1	10	8	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	130	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	95	0	39	1	0	0	0	0	0	0	0	0	0	1	0	0	0	30	38
1331367990	http://www.paran.com/	290	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	0	0	0	0	0	55	0	0	0	115	10	11	26	2	0	4	0	0	1	10	8	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	130	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	95	0	39	1	0	0	0	0	0	0	0	0	0	1	0	0	0	30	38
1331367990	http://www.paran.com/	290	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	0	0	0	0	0	55	0	0	0	115	10	11	26	2	0	4	0	0	1	10	8	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	130	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	95	0	39	1	0	0	0	0	0	0	0	0	0	1	0	0	0	30	38
1331367990	http://www.paran.com/	290	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	0	0	0	0	0	55	0	0	0	115	10	11	26	2	0	4	0	0	1	10	8	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	130	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	95	0	39	1	0	0	0	0	0	0	0	0	0	1	0	0	0	30	38
1331367990	http://www.paran.com/	290	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	0	0	0	0	0	55	0	0	0	115	10	11	26	2	0	4	0	0	1	10	8	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	130	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	95	0	39	1	0	0	0	0	0	0	0	0	0	1	0	0	0	30	38
1331367990	http://www.paran.com/	290	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	0	0	0	0	0	55	0	0	0	115	10	11	26	2	0	4	0	0	1	10	8	0	1	0	1	11	1	0	4	53	16	0	0	0	4	2	130	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	95	0	39	1	0	0	0	0	0	0	0	0	0	1	0	0	0	30	38
1331367992	http://www.nate.com/	206	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	27	0	0	0	91	22	22	14	2	0	4	0	0	1	2	8	13	2	0	1	2	1	14	4	37	33	0	0	0	4	2	68	1	0	0	12	0	0	0	2	0	4	24	0	0	0	0	0	29	1	0	47	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0
1331367992	http://www.nate.com/	208	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	25	0	0	0	92	20	20	14	2	0	4	0	0	1	2	8	13	2	0	1	2	1	14	4	35	33	0	0	0	4	2	74	1	0	0	12	0	0	0	2	0	4	24	0	0	0	0	0	29	1	0	47	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0
1331367992	http://www.nate.com/	206	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	27	0	0	0	91	22	22	14	2	0	4	0	0	1	2	8	13	2	0	1	2	1	14	4	37	33	0	0	0	4	2	68	1	0	0	12	0	0	0	2	0	4	24	0	0	0	0	0	29	1	0	47	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0
1331367992	http://www.nate.com/	208	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	25	0	0	0	92	20	20	14	2	0	4	0	0	1	2	8	13	2	0	1	2	1	14	4	35	33	0	0	0	4	2	74	1	0	0	12	0	0	0	2	0	4	24	0	0	0	0	0	29	1	0	47	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0
1331367992	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367992	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367992	http://www.nate.com/	208	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	25	0	0	0	92	20	20	14	2	0	4	0	0	1	2	8	13	2	0	1	2	1	14	4	35	33	0	0	0	4	2	74	1	0	0	12	0	0	0	2	0	4	24	0	0	0	0	0	29	1	0	47	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0
1331367993	http://www.nate.com/	208	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	25	0	0	0	92	20	20	14	2	0	4	0	0	1	2	8	13	2	0	1	2	1	14	4	35	33	0	0	0	4	2	74	1	0	0	12	0	0	0	2	0	4	24	0	0	0	0	0	29	1	0	47	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0
1331367993	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367993	http://www.nate.com/	208	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	25	0	0	0	92	20	20	14	2	0	4	0	0	1	2	8	13	2	0	1	2	1	14	4	35	33	0	0	0	4	2	74	1	0	0	12	0	0	0	2	0	4	24	0	0	0	0	0	29	1	0	47	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0
1331367993	http://www.nate.com/	208	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	25	0	0	0	92	20	20	14	2	0	4	0	0	1	2	8	13	2	0	1	2	1	14	4	35	33	0	0	0	4	2	74	1	0	0	12	0	0	0	2	0	4	24	0	0	0	0	0	29	1	0	47	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0
1331367993	http://www.nate.com/	206	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	27	0	0	0	91	22	22	14	2	0	4	0	0	1	2	8	13	2	0	1	2	1	14	4	37	33	0	0	0	4	2	68	1	0	0	12	0	0	0	2	0	4	24	0	0	0	0	0	29	1	0	47	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0
1331367993	http://www.nate.com/	208	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	25	0	0	0	92	20	20	14	2	0	4	0	0	1	2	8	13	2	0	1	2	1	14	4	35	33	0	0	0	4	2	74	1	0	0	12	0	0	0	2	0	4	24	0	0	0	0	0	29	1	0	47	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0
1331367993	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367993	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367993	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367993	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367993	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367993	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367993	http://hyeonseok.com/	48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	2	6	0	0	0	0	1	5	1	0	0	16	5	0	0	0	0	0	37	8	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0
1331367996	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367996	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367996	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367996	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367996	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367996	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367996	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367996	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367996	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331367996	http://www.naver.com/	314	0	0	1	0	7	0	0	0	0	0	0	1	32	2	0	0	0	0	0	0	46	0	0	0	126	14	14	24	2	0	2	0	0	1	10	6	5	0	0	1	5	1	0	5	44	13	0	0	0	0	1	192	1	2	0	4	0	1	2	1	2	44	32	16	0	0	0	0	11	2	0	179	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21	0
1331368000	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331368000	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331368000	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331368000	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
1331368000	http://www.daum.net/	447	0	0	0	0	0	0	0	0	0	0	0	1	51	25	0	0	0	0	0	0	0	0	0	0	87	0	0	0	3	0	3	0	0	1	18	23	7	0	0	1	17	1	0	9	69	23	0	0	0	16	3	343	2	0	0	2	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	143	0	57	1	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0
